book_id,preprocessed_resumes
3100159,"['time', 'book', 'internationally', 'bestselle', 'fantasy', 'series', 'bring', 'action', 'pack', 'volume', 'century', 'evil', 'shadow', 'lord', 'plot', 'invade', 'deltora', 'enslave', 'people', 'stand', 'way', 'magic', 'belt', 'deltora', 'seven', 'gem', 'great', 'mysterious', 'power', 'leif', 'barda', 'jasmine', 'un', 'time', 'book', 'internationally', 'bestselle', 'fantasy', 'series', 'bring', 'action', 'pack', 'volume', 'century', 'evil', 'shadow', 'lord', 'plot', 'invade', 'deltora', 'enslave', 'people', 'stand', 'way', 'magic', 'belt', 'deltora', 'seven', 'gem', 'great', 'mysterious', 'power', 'leif', 'barda', 'jasmine', 'unite', 'find', 'seven', 'gem', 'save', 'deltora', 'eternity', 'darkness', 'time', 'book', 'epic', 'series', 'present', 'single', 'deluxe', 'hardcover', 'volume']"
7435535,"['grangé', 'long', 'await', 'novel', 'breath', 'take', 'pace', 'excitement', 'tension', 'end', 'child', 'purity', 'perfect', 'diamond', 'slight', 'blemish', 'slight', 'flaw', 'slight', 'sin', 'purity', 'purity', 'evil', 'murder', 'commit', 'armenian', 'cathedral', 'paris', 'blood', 'murder', 'weapon', 'y', 'grangé', 'long', 'await', 'novel', 'breath', 'take', 'pace', 'excitement', 'tension', 'end', 'child', 'purity', 'perfect', 'diamond', 'slight', 'blemish', 'slight', 'flaw', 'slight', 'sin', 'purity', 'purity', 'evil', 'murder', 'commit', 'armenian', 'cathedral', 'paris', 'blood', 'murder', 'weapon', 'bruise', 'old', 'grumpy', 'retired', 'police', 'officer', 'young', 'police', 'officer', 'work', 'children', 'bureau', 'suspend', 'duty', 'work', 'find', 'killer', 'killer', 'increasingly', 'brutal', 'murder', 'need', 'complement', 'murder', 'work', 'ordinary', 'serial', 'killer', 'secret', 'service', 'nazis', 'jews', 'country', 'country', 'black', 'zone', 'try', 'hide', 'country', 'heart', 'france', 'turn', 'blind', 'eye', 'country', 'connection', 'kidnap', 'child', 'kill', 'effort', 'police', 'officer', 'solve', 'murder']"
303311,"['modern', 'version', 'cinderella', 'fable', 'write', 'atkinson', 'times', 'set', 'long', 'island', '1950s', 'deal', 'involvement', 'rich', 'family', 'name', 'larrabee', 'sabrina', 'fairchild', 'daughter', 'family', 'chauffeur', 'bright', 'educate', 'return', 'year', 'paris', 'brilliant', 'job', 'executi', 'modern', 'version', 'cinderella', 'fable', 'write', 'atkinson', 'times', 'set', 'long', 'island', '1950s', 'deal', 'involvement', 'rich', 'family', 'name', 'larrabee', 'sabrina', 'fairchild', 'daughter', 'family', 'chauffeur', 'bright', 'educate', 'return', 'year', 'paris', 'brilliant', 'job', 'executive', 'u.s.', 'government', 'overseas', 'office', 'come', 'home', 'find', 'love', 'young', 'larrabee', 'son', 'david', 'eld', 'son', 'linus', 'cynical', 'good', 'humor', 'tycoon', 'take', 'control', 'family', 'fortune', 'detect', 'sabrina', 'feeling', 'brother', 'amusement', 'lay', 'trap', 'bring', 'work', 'david', 'fall', 'love', 'sabrina', 'want', 'marry', 'time', 'rich', 'young', 'frenchman', 'know', 'sabrina', 'paris', 'turn', 'ask', 'marry', 'face', 'dilemma', 'sabrina', 'discover', 'linus', 'want', 'amusing', 'scene', 'sabrina', 'father', 'chauffeur', 'make', 'amazing', 'revelation', 'sabrina', 'break', 'linus', 'resistance', 'get', 'man', 'unusual', 'number', 'fine', 'character', 'part', 'actor', 'beautiful', 'mother', 'wit', 'perception', 'father', 'passion', 'attend', 'funeral', 'chauffeur', 'dabble', 'stock', 'market', 'like', 'job', 'give', 'time', 'read', 'smart', 'magazine', 'editor', 'house', 'guest', 'interested', 'observer', 'sabrina', 'fair', 'delightful', 'sparkling', 'hit', 'robert', 'coleman', 'ny', 'mirror']"
801878,"['julian', 'cope', 'highly', 'acclaim', 'autobiography', 'long', 'await', 'sequel', 'extraordinary', 'volume', 'content', 'julian', 'cope', 'shoot', 'fame', 'eighty', 'band', 'teardrop', 'explodes', 'punk', 'era', 'hail', 'visionary', 'people', 'recognise', 'genius', 'madman', 'find', 'perplex', 'cult', 'figure', 'music', 'world', '  ', 'previous', 'julian', 'cope', 'highly', 'acclaim', 'autobiography', 'long', 'await', 'sequel', 'extraordinary', 'volume', 'content', 'julian', 'cope', 'shoot', 'fame', 'eighty', 'band', 'teardrop', 'explodes', 'punk', 'era', 'hail', 'visionary', 'people', 'recognise', 'genius', 'madman', 'find', 'perplex', 'cult', 'figure', 'music', 'world', '  ', 'previously', 'available', 'head', 'heritage', 'julian', 'company', '  ', 'pick', '  ', 'end', 'continue', 'write', 'cope', 'inimitable', 'style', 'set', 'provoke', 'kind', 'medium', 'excitement']"
256470,"['year', 'old', 'fu', 'temple', 'brother', 'malao', 'seh', 'hok', 'long', 'know', 'parent', 'raise', 'infancy', 'grandmaster', 'think', 'temple', 'home', 'fellow', 'warrior', 'monk', 'temple', 'brothers""—as', 'family', 'terrible', 'night', 'temple', 'destroy', 'fu', 'brother', 'survivor', 'charge', 'grand', 'year', 'old', 'fu', 'temple', 'brother', 'malao', 'seh', 'hok', 'long', 'know', 'parent', 'raise', 'infancy', 'grandmaster', 'think', 'temple', 'home', 'fellow', 'warrior', 'monk', 'temple', 'brothers""—as', 'family', 'terrible', 'night', 'temple', 'destroy', 'fu', 'brother', 'survivor', 'charge', 'grandmaster', 'uncover', 'secret', 'past', 'flee', 'countryside', 'separate', 'way', 'book', 'follow', 'fu', 'struggle', 'find', 'prove', 'process']"
13298684,"['available', 'siren', 'bookstrand', 'protect', 'stand', 'husband', 'discover', 'have', 'affair', ' ', 'dagger', 'forget', 'word', 'speak', 'year', 'ago', 'day', 'belinda', 'die', 'werewolf', 'unable', 'accept', 'death', 'seek', 'hel', 'available', 'siren', 'bookstrand', 'protect', 'stand', 'husband', 'discover', 'have', 'affair', ' ', 'dagger', 'forget', 'word', 'speak', 'year', 'ago', 'day', 'belinda', 'die', 'werewolf', 'unable', 'accept', 'death', 'seek', 'help', 'shaman', 'use', 'magic', 'bring', 'spirit', 'life', 'human', 'spirit', 'reborn', 'shapeshifter', 'ability', 'shift', 'werewolf', 'dragon', 'belinda', 'remember', 'dagger', 'past', 'tempt', 'bed', 'soon', 'learn', 'fire', 'dragon', 'match', 'fire', ' ', 'houlton', 'maine', 'perfect', 'breeding', 'ground', 'werewolf', 'braccus', 'pack', 'alpha', 'male', 'rule', 'iron', 'fist', 'time', 'earth', 'run', 'need', 'magic', 'belinda', 'dragon', 'continue', 'reign', 'dead', 'alive', 'dagger', 'haunt', 'shaman', 'warning', 'belinda', 'remember', 'past', 'soon', 'die', 'let', 'braccus', 'let', 'die', 'rely', 'love', 'lovemaking', 'bring', 'casual', 'sex', 'agenda', 'dagger', 'belinda', 'come', 'man', 'woman', 'fight', 'thing', 'keep', 'apart', 'struggle', 'love', 'eventually', 'overcome', 'odd']"
6313970,"['john', 'braine', 'remarkable', 'novel', '  ', 'introduce', 'reader', 'joe', 'lampton', 'ruthlessly', 'ambitious', 'young', 'working', 'class', 'man', 'determine', 'reach', 'cost', 'book', 'defining', 'novel', 'decade', 'sell', 'million', 'copy', 'adapt', 'oscar', 'win', 'film', '   ', '  ', 'meet', 'joe', 'year', 'later', 'john', 'braine', 'remarkable', 'novel', '  ', 'introduce', 'reader', 'joe', 'lampton', 'ruthlessly', 'ambitious', 'young', 'working', 'class', 'man', 'determine', 'reach', 'cost', 'book', 'defining', 'novel', 'decade', 'sell', 'million', 'copy', 'adapt', 'oscar', 'win', 'film', '   ', '  ', 'meet', 'joe', 'year', 'later', 'get', 'think', 'want', 'upper', 'class', 'wife', 'nice', 'house', 'sport', 'car', 'child', 'job', 'premier', 'firm', 'town', 'despite', 'material', 'possession', 'joe', 'life', 'strangely', 'boss', 'treat', 'disrespect', 'son', 'despise', 'wife', 'have', 'affair', 'consume', 'grow', 'anger', 'discontentment', 'joe', 'desperate', 'escape', 'life', 'create', 'fall', 'love', 'pretty', 'norah', 'hauxley', 'chance', 'break', 'free', 'start', 'new', 'life', 'prove', 'illusory', 'promise', 'happiness']"
142573,"['mark', 'debut', 'stunning', 'new', 'literary', 'talent', 'lisa', 'huang', 'fleischman', 'extraordinary', 'saga', 'inspire', 'grandmother', 'life', 'early', 'feminist', 'political', 'activist', 'friend', 'mao', 'zedong', 'masterpiece', 'clever', 'resourceful', 'woman', 'grow', 'amidst', 'turmoil', 'twentieth', 'century', 'china', '   ', 'bear', 'privileged', 'marking', 'debut', 'stunning', 'new', 'literary', 'talent', 'lisa', 'huang', 'fleischman', 'extraordinary', 'saga', 'inspire', 'grandmother', 'life', 'early', 'feminist', 'political', 'activist', 'friend', 'mao', 'zedong', 'masterpiece', 'clever', 'resourceful', 'woman', 'grow', 'amidst', 'turmoil', 'twentieth', 'century', 'china', '   ', 'bear', 'privileged', 'sheltered', 'daughter', 'high', 'rank', 'imperial', 'official', 'jade', 'virtue', 'spend', 'childhood', 'enclose', 'tower', 'wall', 'family', 'sprawl', 'mansion', 'glimpse', 'desperate', 'struggle', 'china', 'ancient', 'society', 'old', 'way', 'challenge', 'twentieth', 'century', 'fast', 'fearsome', 'tumultuous', 'rush', 'father', 'mysteriously', 'die', 'young', 'jade', 'virtue', 'suddenly', 'thrust', 'poverty', 'experience', 'firsthand', 'traditional', 'culture', 'fall', 'apart', 'onslaught', 'grow', 'rebellion', 'emperor', 'rapid', 'social', 'change', 'mount', 'aggression', 'japan', 'west', ' ', 'fleischman', 'render', 'richly', 'texture', 'panoramic', 'vision', 'chinese', 'life', 'perilous', 'year', 'end', 'empire', 'communist', 'triumph', 'chart', 'jade', 'virtue', 'arrange', 'marriage', 'corrupt', 'opium', 'addict', 'wang', 'mang', 'harbor', 'terrible', 'secret', 'family', 'past', 'awakening', 'independence', 'ambivalent', 'politic', 'struggle', 'motherhood', 'fascinating', 'acquaintance', 'gifted', 'idealistic', 'fiercely', 'ambitious', 'young', 'man', 'name', 'mao', 'zedong', 'important', 'choice', 'life', 'shape', 'conflict', 'loyalty', 'intense', 'lifelong', 'friendship', 'jinyu', 'fiery', 'woman', 'revolutionary', 'guai', 'government', 'official', 'sworn', 'enemy', 'communists', 'finally', 'discover', 'true', 'redemptive', 'love', ' ', 'exquisitely', 'nuanced', 'lyrical', 'mark', 'driving', 'power', '  ', 'enthral', 'novel', 'hard', 'win', 'personal', 'independence', 'set', 'vivid', 'backdrop', 'rapidly', 'change', 'world', 'final', 'day', 'dynasty', 'savage', 'japanese', 'invasion', 'world', 'war', 'ii', 'formidable', 'red', 'dawn', 'communist', 'triumph', 'backward', 'rural', 'province', 'hunan', 'exile', 'tropical', 'shore', 'taiwan', 'bind', 'chain', 'predetermine', 'fate', 'exhilarate', 'liberation', 'human', 'spirit', 'remarkable', 'odyssey', 'forget']"
13106674,"['byron', 'good', 'look', 'money', 'great', 'career', 'artist', 'secret', 'think', 'family', 'share', ' ', 'byron', 'like', 'play', 'game', 'kind', 'expect', 'owner', 'specialized', 'club', 'call', 'tightly', 'bound', 'enjoy', 'play', 'role', 'dom', 'thing', 'miss', 'life', 'submissive', 'love', ' ', 'tra', 'byron', 'good', 'look', 'money', 'great', 'career', 'artist', 'secret', 'think', 'family', 'share', ' ', 'byron', 'like', 'play', 'game', 'kind', 'expect', 'owner', 'specialized', 'club', 'call', 'tightly', 'bound', 'enjoy', 'play', 'role', 'dom', 'thing', 'miss', 'life', 'submissive', 'love', ' ', 'traditional', 'grant', 'winter', 'fundraiser', 'taylor', 'young', 'beautiful', 'friend', 'jamie', 'get', 'ill', 'bite', 'receive', 'different', 'club', 'byron', 'realize', 'find', 'match', 'recognize', 'characteristic', 'common', 'submissive', 'soon', 'offer', 'private', 'invitation', 'club', 'meet', 'place', 'comfortable', 'soon', 'byron', 'realize', 'want', 'submissive', 'want', 'love', 'love', 'people', 'work', 'crook', 'taylor', 'happen', 'scheme', 'afraid', 'turn', 'like', 'character', 'movie', 'firm', 'dead', 'woman', 'go', 'ronnie', 'grant', 'get', 'help', 'need', 'late', 'byron', 'taylor', 'come', 'way', 'amaze', 'astound', 'love', 'family', 'save']"
664326,"['david', 'icke', 'powerful', 'explosive', 'book', 'far', 'man', 'woman', 'child', 'planet', 'affect', 'stunning', 'information', 'icke', 'expose', 'reveal', 'document', 'detail', 'interconnect', 'bloodline', 'control', 'planet', 'thousand', 'year', 'create', 'major', 'religion', 'suppress', 'spiritual', 'esoteric', 'knowledge', 'david', 'icke', 'powerful', 'explosive', 'book', 'far', 'man', 'woman', 'child', 'planet', 'affect', 'stunning', 'information', 'icke', 'expose', 'reveal', 'document', 'detail', 'interconnect', 'bloodline', 'control', 'planet', 'thousand', 'year', 'create', 'major', 'religion', 'suppress', 'spiritual', 'esoteric', 'knowledge', 'set', 'humanity', 'free', 'mental', 'emotional', 'prison']"
50799,"['aria', 'beautiful', 'arrogant', 'princess', 'small', 'european', 'kingdom', 'strand', 'storm', 'intrigue', 'near', 'florida', 'keys', 'sweep', 'ashore', 'arm', 'dash', 'j.t.', 'montgomery', 'officer', 'american', 'navy', 'disdainful', 'aria', 'secretly', 'tantalize', 'handsome', 'lieutenant', 'brash', 'independence', 'beneath', 'proud', 'reserve', 'j.t.', 'disc', 'aria', 'beautiful', 'arrogant', 'princess', 'small', 'european', 'kingdom', 'strand', 'storm', 'intrigue', 'near', 'florida', 'keys', 'sweep', 'ashore', 'arm', 'dash', 'j.t.', 'montgomery', 'officer', 'american', 'navy', 'disdainful', 'aria', 'secretly', 'tantalize', 'handsome', 'lieutenant', 'brash', 'independence', 'beneath', 'proud', 'reserve', 'j.t.', 'discover', 'woman', 'sensuous', 'fire', 'escape', 'enemy', 'return', 'royal', 'domain', 'aria', 'pose', 'american', 'bride', 'daring', 'charade', 'succeed', 'aria', 'choose', 'kingdom', 'bear', 'rule', 'man', 'destine', 'love']"
5318660,"[' ', 'tell', 'story', 'fascinating', 'newfoundlander', 'emphasis', 'pre-1949', 'era', 'opera', 'star', 'georgina', 'stirling', 'adore', 'like', 'peter', 'easton', 'fear', 'inhabit', 'misty', 'landscape', 'make', 'rogue', 'hero', 'open', 'book', 'compelling', 'journey', 'island', 'colourful', 'past']"
1990017,"['begun', 'tolstoy', 'serve', 'cadet', 'russian', 'army', ' ', 'tolstoy', 'novel', 'win', 'immediate', 'praise', 'turgenev', 'mark', 'tolstoy', 'emergence', 'major', 'writer', 'originality', 'strike', 'tolstoy', 'seek', 'communicate', 'great', 'immediacy', 'poetry', 'childhood', 'intense', 'emotion', 'confu', 'begun', 'tolstoy', 'serve', 'cadet', 'russian', 'army', ' ', 'tolstoy', 'novel', 'win', 'immediate', 'praise', 'turgenev', 'mark', 'tolstoy', 'emergence', 'major', 'writer', 'originality', 'strike', 'tolstoy', 'seek', 'communicate', 'great', 'immediacy', 'poetry', 'childhood', 'intense', 'emotion', 'confusion', 'fear', 'attendant', 'young', 'boy', 'nikolenka', 'grow', 'year', 'follow', '  ', '  ', 'appear', 'fourth', 'volume', 'plan', 'execute', 'replete', 'psychological', 'philosophical', 'subtlety', 'hitherto', 'unknown', 'russian', 'literature', 'scammell', 'resplendent', 'translation', '  ', 'remain', 'tolstoy', 'major', 'work']"
44734,"['origin', 'elric', 'brothers', 'edward', 'alphonse', 'elric', 'willing', 'alchemist', 'try', 'use', 'newfound', 'skill', 'resurrect', 'dead', 'mother', 'break', 'taboo', 'encounter', 'terrifying', 'death', 'harden', 'year', 'military', 'training', 'edward', 'alphonse', 'return', 'woman', 'fi', 'origin', 'elric', 'brothers', 'edward', 'alphonse', 'elric', 'willing', 'alchemist', 'try', 'use', 'newfound', 'skill', 'resurrect', 'dead', 'mother', 'break', 'taboo', 'encounter', 'terrifying', 'death', 'harden', 'year', 'military', 'training', 'edward', 'alphonse', 'return', 'woman', 'teach', 'alchemy', 'help', 'forgive']"
11547868,"['casually', 'agree', 'marriage', 'convenience', 'expect', 'fall', 'love', 'bride', 'ethan', 'kincaid', 'propose', 'marriage', 'detachment', 'give', 'decision', 'audra', 'gilliland', 'accept', 'proposal', 'stop', 'burden', 'newly', 'marry', 'stepdaughter', 'ethan', 'expect', 'audra', 'affect', 'profoundly', 'terrify', ' ', 'casually', 'agree', 'marriage', 'convenience', 'expect', 'fall', 'love', 'bride', 'ethan', 'kincaid', 'propose', 'marriage', 'detachment', 'give', 'decision', 'audra', 'gilliland', 'accept', 'proposal', 'stop', 'burden', 'newly', 'marry', 'stepdaughter', 'ethan', 'expect', 'audra', 'affect', 'profoundly', 'terrify', 'love', 'seriously', 'injure', 'watch', 'will', 'let', 'happen', 'audra', 'say', 'safe', 'danger', 'lurk', 'ranch', 'audra', 'care', 'life', 'man', 'poor', 'job', 'plan', 'stand', 'new', 'husband', 'well', 'agree', 'way', 'fearful', 'heart', 'wary', 'get', 'deep', 'trust', 'heart', 'willing', 'let', 'fall', 'love']"
358149,"['thriller', 'set', 'russia', 'britain', 'author', 'jade', 'tiger', 'rat', 'trap', 'sea', 'leopard', 'wolfsbane', 'bear', 'tear', 'deadly', 'soviet', 'warplane', 'codename', 'firefox', 'nato', 'pose', 'threat', 'british', 'intelligence', 'cia', 'decide', 'answer', 'hijack']"
3237352,"['david', 'go', 'high', 'school', 'spoil', 'life', 'plan', 'organize', 'small', 'detail', 'happy', 'oh', 'deep', 'deeply', 'unhappy', 'soon', 'comes', 'crash', 'rend', 'tradition', 'successful', 'acclaimed', 'novel', 'leif', 'panduro', 'david', 'flee', 'copenhagen', 'absolutely', 'go', 'wrong', 'leif', 'pan', 'david', 'go', 'high', 'school', 'spoil', 'life', 'plan', 'organize', 'small', 'detail', 'happy', 'alas', 'deep', 'deeply', 'unhappy', 'soon', 'comes', 'crash', 'rend', 'tradition', 'successful', 'acclaimed', 'novel', 'leif', 'panduro', 'david', 'flee', 'copenhagen', 'absolutely', 'go', 'wrong', 'leif', 'panduro', 'novel', 'socially', 'critical', 'challenge', 'social', 'norm', '1950', 'great', 'extent', 'satirical', 'humorous', 'manner', 'absolutely', 'worth', 'read', 'novel', 'youth', 'identity']"
171087,['nan']
2594322,"['await', 'fullness', 'baxter', 'explore', 'dark', 'muse', 'lyrical', 'expression', 'unleash', 'gothically', 'beautiful', 'stream', 'thought', 'image', 'realm', 'horror', 'poetry', 'deliver', 'skillful', 'hand', 'reader', 'choice', 'follow', 'world', 'nightmare', 'question', 'philosophical', 'fantasy', 'fatalistic', 'dark', 'sonnet', 'hard', ' ', 'await', 'fullness', 'baxter', 'explore', 'dark', 'muse', 'lyrical', 'expression', 'unleash', 'gothically', 'beautiful', 'stream', 'thought', 'image', 'realm', 'horror', 'poetry', 'deliver', 'skillful', 'hand', 'reader', 'choice', 'follow', 'world', 'nightmare', 'question', 'philosophical', 'fantasy', 'fatalistic', 'dark', 'sonnet', 'hard', 'hit', 'meditation', 'life', 'jane', 'timm', 'baxter', 'share', 'countless', 'raw', 'emotion', 'invite', 'life', 'await', 'fullness', 'understanding']"
539051,"['gilbert', 'tuhabonye', 'survivor', 'year', 'ago', 'lie', 'bury', 'pile', 'burn', 'body', 'century', 'old', 'battle', 'hutu', 'tutsi', 'tribe', 'come', 'gilbert', 'school', 'fuel', 'hatred', 'hutus', 'force', 'tutsi', 'child', 'teacher', 'small', 'room', 'machete', 'beat', 'death', 'unfortunate', 'one', 'survive', 'th', 'gilbert', 'tuhabonye', 'survivor', 'year', 'ago', 'lie', 'bury', 'pile', 'burn', 'body', 'century', 'old', 'battle', 'hutu', 'tutsi', 'tribe', 'come', 'gilbert', 'school', 'fuel', 'hatred', 'hutus', 'force', 'tutsi', 'child', 'teacher', 'small', 'room', 'machete', 'beat', 'death', 'unfortunate', 'one', 'survive', 'beating', 'douse', 'gasoline', 'set', 'fire', 'hide', 'burn', 'body', 'hour', 'gilbert', 'hear', 'voice', 'inside', 'say', 'right', 'survive', 'know', 'god', 'speak', 'gilbert', 'lone', 'survivor', 'genocide', 'thank', 'endure', 'faith', 'god', 'survival', 'today', 'having', 'forgive', 'enemy', 'move', 'forward', 'life', 'world', 'class', 'athlete', 'run', 'coach', 'celebrity', 'new', 'hometown', 'austin', 'texas', 'road', 'point', 'tough', 'gilbert', 'use', 'survival', 'instinct', 'spur', 'goal', 'qualify', 'olympic', 'summer', 'games', '  ', 'portray', 'horrific', 'event', 'catalyst', 'people', 'understand', 'real', 'forgiveness', 'gift', 'faith', 'god']"
11175319,"['time', 'annual', 'olympic', 'games', 'goddessgirl', 'happy', 'boy', 'girl', 'moa', 'pleased', ' ', 'time', 'annual', 'olympic', 'games', 'goddessgirl', 'happy', 'boy', 'girl', 'moa', 'pleased']"
3680404,"['white', 'collar', 'life', 'jonathan', 'powell', 'create', 'go', 'stand', 'outside', 'wentworth', 'prison', 'serve', 'year', 'sentence', 'know', 'start', 'hooking', 'dominant', 'woman', 'enjoy', 'challenge', 'screw', 'mind', 'know', 'target', 'psychopathic', 'killer', 'try', 'cop', 'gam', 'white', 'collar', 'life', 'jonathan', 'powell', 'create', 'go', 'stand', 'outside', 'wentworth', 'prison', 'serve', 'year', 'sentence', 'know', 'start', 'hooking', 'dominant', 'woman', 'enjoy', 'challenge', 'screw', 'mind', 'know', 'target', 'psychopathic', 'killer', 'try', 'cop', 'game', 'problem', 'key', 'mistake', 'mistake', 'will', 'mistress', 'dona', 'show', 'ride', 'prison', 'new', 'life', 'resolve', 'go', 'window', 'resist', 'dona', 'know', 'help', 'jonathan', 'right', 'choice', 'time', 'hell', 'offer', 'option', 'understand', 'accept', 'surrender', 'truly', 'mean', 'hope', 'mistress', 'redemption', 'problem', 'lose', 'soul', 'attempt', 'save', ' ', 'natural', 'law', 'reader', 'advisory', 'book', 'contain', 'gritty', 'frank', 'journey', 'hell', 'contain', 'bdsm', 'element', 'situation', 'scene', 'disturbing', 'reader', 'faint', 'heart']"
13510745,"['shoot', 'chest', 'sebastian', 'cupid', 'tell', 'hurt', 'like', 'hell', 'bullet', 'anatomy', 'find', 'brother', 'body', 'alley', 'drain', 'blood', 'sebastian', 'face', 'inquiry', 'god', 'innocent', 'mortal', 'lie', 'comatose', 'bed', 'hall', 'eye', 'witness', 'armed', 'w', 'shoot', 'chest', 'sebastian', 'cupid', 'tell', 'hurt', 'like', 'hell', 'bullet', 'anatomy', 'find', 'brother', 'body', 'alley', 'drain', 'blood', 'sebastian', 'face', 'inquiry', 'god', 'innocent', 'mortal', 'lie', 'comatose', 'bed', 'hall', 'eye', 'witness', 'arm', 'information', 'lifelong', 'history', 'resentment', 'sebastian', 'pool', 'suspect', 'step', 'family', 'use', 'questionable', 'method', 'spread', 'hate', 'mortal', 'world', 'disappearance', 'begin', 'happen', 'side', 'family', 'god', 'clash', 'temples', 'fall', 'pit', 'power', 'power', 'survive', 'little', 'realize', 'save', 'powerful']"
11200811,['nan']
7971382,"['gathering', 'brilliant', 'viciously', 'funny', 'recollection', 'twentieth', 'century', 'famous', 'literary', 'enfant', 'terrible', 'write', 'publish', 'time', 'text', 'tell', 'story', 'farce', 'develop', 'literary', 'prize', 'thomas', 'bernhard', 'receive', 'lifetime', 'bremen', 'literature', 'prize', 'grill', 'gathering', 'brilliant', 'viciously', 'funny', 'recollection', 'twentieth', 'century', 'famous', 'literary', 'enfant', 'terrible', 'write', 'publish', 'time', 'text', 'tell', 'story', 'farce', 'develop', 'literary', 'prize', 'thomas', 'bernhard', 'receive', 'lifetime', 'bremen', 'literature', 'prize', 'grillparzer', 'prize', 'austrian', 'state', 'prize', 'participation', 'acceptance', 'ceremony', 'gracious', 'say', 'result', 'scandal', 'awarding', 'prize', 'austria', 'federal', 'chamber', 'commerce', 'bernhard', 'feel', 'home', 'receive', 'say', 'recognition', 'great', 'example', 'set', 'shopkeepe', 'apprentice', 'remuneration', 'connect', 'prize', 'present', 'opportunity', 'adventure', 'new', 'house', 'luxury', 'car', 'variety', ' ', 'portrait', 'writer', 'prizewinner', 'laconic', 'sardonic', 'shake', 'head', 'bite', 'amusement', 'world', 'revelatory', 'work', 'dazzle', 'comedy', 'pinnacle', 'bernhardian', 'art']"
13603299,"['star', 'bright', 'haunting', 'mistake', 'bring', 'maria', 'fear', 'hate', 'man', 'solidify', 'ricky', 'abuse', 'obsession', 'kill', 'effort', 'save', 'son', 'run', 'away', 'cross', 'path', 'dave', 'man', 'go', 'tribulation', 'wife', 'determined', 'protect', 'man', 'evil', 'true', 'love', 'exis', 'star', 'bright', 'haunting', 'mistake', 'bring', 'maria', 'fear', 'hate', 'man', 'solidify', 'ricky', 'abuse', 'obsession', 'kill', 'effort', 'save', 'son', 'run', 'away', 'cross', 'path', 'dave', 'man', 'go', 'tribulation', 'wife', 'determined', 'protect', 'man', 'evil', 'true', 'love', 'exist', 'turn', 'find', 'woman', 'worthy', 'mother', 'daughter', 'maria', 'finally', 'find', 'peace', 'new', 'role', 'mother', 'wife', 'home', 'maker', 'dream', 'short', 'live', 'ghost', 'past', 'threaten', 'away', 'brutal', 'torturous', 'way', 'maria', 'anymore', 'father', 'finally', 'show', 'suppose', 'year', 'ago', 'protect', 'daughter']"
8874858,"['book', 'talk', 'credibility', 'finality', 'muhammadan', 'message', 'beginning', 'century', 'demonstrate', 'finality', 'universality', 'author', 'research', 'concept', 'process', 'universe', 'man', 'walk', 'conclude', 'wise', 'revelation', 'existence', 'process', 'content', 'content', 'movement', 'historical', 'process', 'cognitive', 'light', 'author', 'define', 'concept', 'book', 'talk', 'credibility', 'finality', 'muhammadan', 'message', 'beginning', 'century', 'demonstrate', 'finality', 'universality', 'author', 'research', 'concept', 'process', 'universe', 'man', 'walk', 'conclude', 'wise', 'revelation', 'existence', 'process', 'content', 'content', 'movement', 'historical', 'process', 'cognitive', 'light', 'author', 'define', 'concept', 'prophetic', 'sunnah', 'propose', 'new', 'principle', 'islamic', 'jurisprudence', 'evidence', 'inference', 'base', 'fact', 'prophet', 'carry', 'human', 'revelation', 'book', 'author', 'apply', 'principle', 'reach', 'jurisprudence', 'woman', 'verse', 'inheritance', 'produce', 'new', 'science', 'inheritance', 'differ', 'current', 'science', 'inheritance', 'clear', 'wise', 'revelation', 'inheritance', 'equal', 'male', 'female', 'individual', 'equal', 'male', 'female', 'group', 'author', 'research', 'guardianship', 'plurality', 'woman', 'clothing']"
76973,"['strange', 'event', 'involve', 'frank', 'joe', 'hardy', 'mystery', 'shroud', 'ancient', 'treasure', 'golden', 'head', 'pharaoh', 'rhamaton', 'iv', 'owner', 'million', 'dollar', 'golden', 'pharaoh', 'head', 'claim', 'aboard', 'freighter', 'katawa', 'sink', 'far', 'whalebone', 'island', 'suspicious', 'development', 'indicate', 'mehmet', 'zufar', 'try', 'defraud', 'shipping', 'line', 'strange', 'event', 'involve', 'frank', 'joe', 'hardy', 'mystery', 'shroud', 'ancient', 'treasure', 'golden', 'head', 'pharaoh', 'rhamaton', 'iv', 'owner', 'million', 'dollar', 'golden', 'pharaoh', 'head', 'claim', 'aboard', 'freighter', 'katawa', 'sink', 'far', 'whalebone', 'island', 'suspicious', 'development', 'indicate', 'mehmet', 'zufar', 'try', 'defraud', 'shipping', 'line', 'insurance', 'company', 'frank', 'joe', 'enthusiastically', 'accept', 'challenge', 'famous', 'detective', 'father', 'assist', 'investigate', 'complex', 'case', 'transmarine', 'underwriters']"
